17.256756756756758,8.013513513513514
57,16,23,0.0,1
51,13,23,0.0,1
41,10,23,0.0,1
17,4,22,0.0,1
1,0,10,0.0,1
0,0,7,0.0,1
23,5,1,0.0,1
28,6,2,0.0,1
12,3,4,0.0,1
7,2,7,0.0,1
8,2,12,0.0,1
24,5,5,0.0,1
29,6,11,0.0,1
38,10,0,0.0,1
75,24,0,0.0,1
80,26,0,0.0,1
64,19,1,0.0,1
39,10,6,0.0,1
40,10,10,0.0,1
56,16,2,0.0,1
72,21,2,0.0,1
48,13,4,0.0,1
52,14,7,0.0,1
49,13,10,0.0,1
44,11,13,0.0,1
50,13,14,0.0,1
65,19,11,0.0,1
54,15,4,0.0,1
84,28,2,0.0,1
119,44,12,0.0,1
100,36,7,0.0,1
93,33,8,0.0,1
96,34,8,0.0,1
98,35,9,0.0,1
77,25,8,0.0,1
78,25,10,0.0,1
67,20,8,0.0,1
110,39,12,0.0,1
120,44,14,0.0,1
117,43,4,0.0,1
