126,33,22,0.0,1
43,15,0,0.0,1
44,15,2,0.0,1
54,17,3,0.0,1
76,21,5,0.0,1
38,14,8,0.0,1
48,16,8,0.0,1
77,21,8,0.0,1
9,4,6,0.0,1
12,5,7,0.0,1
71,20,12,0.0,1
134,35,1,0.0,1
86,24,3,0.0,1
83,23,12,0.0,1
72,20,13,0.0,1
64,19,14,0.0,1
94,26,2,0.0,1
100,27,2,0.0,1
119,31,2,0.0,1
145,39,3,0.0,1
90,25,14,0.0,1
65,19,15,0.0,1
49,16,15,0.0,1
110,29,10,0.0,1
55,17,18,0.0,1
28,11,18,0.0,1
130,34,13,0.0,1
95,26,19,0.0,1
84,23,19,0.0,1
156,44,9,0.0,1
151,42,9,0.0,1
136,36,13,0.0,1
140,37,14,0.0,1
115,30,21,0.0,1
87,24,21,0.0,1
148,40,14,0.0,1
146,39,14,0.0,1
149,41,16,0.0,1
159,47,13,0.0,1
152,42,13,0.0,1
153,42,19,0.0,1
157,44,17,0.0,1
158,44,20,0.0,1
25,10,32,0.0,1
10,4,32,0.0,1
0,1,30,0.0,1
36,13,25,0.0,1
123,32,23,0.0,1
137,36,24,0.0,1
104,28,25,0.0,1
111,29,25,0.0,1
135,35,26,0.0,1
131,34,27,0.0,1
150,41,27,0.0,1
155,43,28,0.0,1
116,30,28,0.0,1
117,30,29,0.0,1
154,42,31,0.0,1
147,39,31,0.0,1
144,38,31,0.0,1
141,37,31,0.0,1
57,17,31,0.0,1
30,11,31,0.0,1
66,19,27,0.0,1
19,7,29,0.0,1
80,22,28,0.0,1
56,17,29,0.0,1
29,11,29,0.0,1
73,20,30,0.0,1
88,24,37,0.0,1
91,25,38,0.0,1
105,28,35,0.0,1
120,31,35,0.0,1
101,27,38,0.0,1
4,2,43,0.0,1
3,2,42,0.0,1
1,1,41,0.0,1
2,2,35,0.0,1
6,3,37,0.0,1
106,28,45,0.0,1
142,37,47,0.0,1
39,14,40,0.0,1
61,18,41,0.0,1
67,19,35,0.0,1
74,20,38,0.0,1
