86,35
263,81,22,0.0,1
298,89,71,0.0,1
289,87,44,0.0,1
290,87,45,0.0,1
292,88,47,0.0,1
285,86,67,0.0,1
272,83,63,0.0,1
279,84,58,0.0,1
271,83,52,0.0,1
261,80,61,0.0,1
255,78,61,0.0,1
238,73,59,0.0,1
266,82,50,0.0,1
270,83,49,0.0,1
278,84,47,0.0,1
246,75,52,0.0,1
251,77,51,0.0,1
254,78,50,0.0,1
227,71,54,0.0,1
221,69,53,0.0,1
242,74,47,0.0,1
231,72,49,0.0,1
215,68,53,0.0,1
220,69,47,0.0,1
204,65,47,0.0,1
210,67,45,0.0,1
219,69,43,0.0,1
195,62,43,0.0,1
288,87,24,0.0,1
264,81,27,0.0,1
276,84,29,0.0,1
281,85,31,0.0,1
277,84,32,0.0,1
283,86,35,0.0,1
269,83,36,0.0,1
284,86,37,0.0,1
235,73,30,0.0,1
225,71,33,0.0,1
236,73,34,0.0,1
250,77,33,0.0,1
252,78,34,0.0,1
248,76,34,0.0,1
226,71,35,0.0,1
259,79,35,0.0,1
253,78,42,0.0,1
193,62,37,0.0,1
194,62,38,0.0,1
237,73,42,0.0,1
189,60,42,0.0,1
208,66,42,0.0,1
